Country,first_seq,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Bulgaria,2021-05-12,2021-05-12,S.H655,2022-01-10,0,True,0.0415441336776369,12.845442947381525,0.5336527989544761,882.3986197377502
Haiti,2021-05-15,2021-08-07,S.H655,2022-01-13,84,True,0.0276985142182426,3318.530612244898,91.91836734693878,93.7748876294704
Pakistan,2021-05-17,2021-05-17,S.H655,2022-01-15,0,True,0.0223710200605258,172.88584296064226,3.867632661053456,882.3986197377502
Honduras,2021-05-19,2021-05-19,S.H655,2022-01-17,0,True,0.0263992565801815,2315.2626262626263,61.121212121212125,882.3986197377502
Algeria,2021-06-14,2021-06-14,S.H655,2022-02-12,0,True,0.026760479131462,830.695652173913,22.229813664596275,882.3986197377502
Sri Lanka,2021-06-16,2021-09-16,S.H655,2022-02-14,92,True,0.0236958936742772,525.9692632213349,12.463311737230676,2898.513547790277
Barbados,2021-06-18,2021-07-22,S.H655,2022-02-16,34,True,0.011113683723084,48.52808988764045,0.5393258426966292,8.069187675070028
Mauritius,2021-06-24,2021-06-24,S.H655,2022-02-22,0,True,0.0097560975609756,1.2636986301369864,0.0123287671232876,882.3986197377502
Eswatini,2021-06-27,2021-07-08,S.H655,2022-02-25,11,True,0.0348387753026141,322.327868852459,11.229508196721312,45.87762237762235
Bosnia and Herzegovina,2021-06-28,2021-06-28,S.H655,2022-02-26,0,True,0.047114263553034,295.16342692584595,13.906407487401008,882.3986197377502
Antigua and Barbuda,2021-07-22,2021-07-22,S.H655,2022-03-22,0,True,0.0328895849647611,13.210344827586209,0.4344827586206896,882.3986197377502
Bahamas,2021-07-22,2021-07-22,S.H655,2022-03-22,0,True,0.0198824468471083,27.34325396825397,0.5436507936507936,882.3986197377502
Zimbabwe,2021-07-26,2021-07-26,S.H655,2022-03-26,0,True,0.0317477787561034,48.02691013935608,1.5247477174435369,882.3986197377502
Montenegro,2021-07-27,2021-08-01,S.H655,2022-03-27,5,True,0.0159659914586843,344.9054054054054,5.506756756756757,146.74285714285716
Botswana,2021-07-30,2021-11-23,S.H655,2022-03-30,116,True,0.0124118940468117,1014.2927522501184,12.589294173377546,655.9820842512252
Kosovo,2021-08-16,2021-08-16,S.H655,2022-04-16,0,True,0.0195406327198748,47.65254582484725,0.9311608961303462,882.3986197377502
Guyana,2021-09-07,2021-09-07,S.H655,2022-05-08,0,True,0.0244285073957866,428.352,10.464,882.3986197377502
Saint Vincent and the Grenadines,2021-09-20,2021-09-27,S.H655,2022-05-21,7,True,0.0053587377195593,497.6296296296296,2.6666666666666665,84.3928571428572
Georgia,2021-10-18,2021-10-18,S.H655,2022-06-18,0,True,0.0143047744252895,417.5961055276382,5.973618090452261,882.3986197377502
Liechtenstein,2021-10-24,2021-11-02,S.H655,2022-06-24,9,True,0.0165535956580732,13.958333333333334,0.231060606060606,5.533333333333333
Argentina,2020-11-08,2021-11-13,21G.Lambda,2021-07-09,370,False,0.0219085187207677,242057.2182987094,5303.115098594252,13599.342110086778
Peru,2020-12-22,2021-10-26,21G.Lambda,2021-08-22,308,False,0.0910847808791052,283871.25224898674,25856.35080897617,4418.186501315785
USA,2021-01-20,2021-09-06,21G.Lambda,2021-09-20,229,True,0.0160580474097194,10365.16545960496,166.4443183599234,50212.042338599305
Chile,2021-01-20,2021-11-06,21G.Lambda,2021-09-20,290,False,0.0221730412475638,56840.45968044408,1260.325857024979,3878.886933464493
Germany,2021-02-01,2021-07-29,21G.Lambda,2021-10-02,178,True,0.0243356619577925,375.1744477236441,9.130118535004112,10252.188588286986
Bolivia,2021-02-03,2021-06-02,21G.Lambda,2021-10-04,119,True,0.0389706582581184,4527.281437125748,176.4311377245509,1111.7234981595946
Canada,2021-02-15,2021-06-21,21G.Lambda,2021-10-16,126,True,0.0187777359803369,1030.1527255068593,19.343935898992356,89104.5700224972
UK,2021-02-23,2021-07-10,21G.Lambda,2021-10-24,137,True,0.0251898415231724,128.36920602394446,3.233599956198634,63914.14330496885
Brazil,2021-02-23,2021-07-20,21G.Lambda,2021-10-24,147,True,0.0280271449465369,1157.6610507813082,32.445934069207965,64041.00226736804
Colombia,2021-03-13,2021-09-01,21G.Lambda,2021-11-11,172,True,0.0254558974987589,17639.596904391616,449.0317707176183,18535.261140030885
Spain,2021-03-16,2021-08-27,21G.Lambda,2021-11-14,164,True,0.0173847931489013,3902.50524985241,67.84424653118583,9444.467496593916
Ecuador,2021-03-23,2021-10-04,21G.Lambda,2021-11-21,195,True,0.0641911921528879,15863.789522532745,1018.3155615138704,1002.2645299588012
Panama,2021-03-26,2021-04-29,21G.Lambda,2021-11-24,34,True,0.0170969035028471,4202.515384615384,71.85,321.1126050420168
Australia,2021-04-03,2021-04-03,21G.Lambda,2021-12-02,0,True,0.0309731497887419,2.4535127961292886,0.0759930193431076,0.0
Israel,2021-04-05,2021-06-24,21G.Lambda,2021-12-04,80,True,0.0076507179538434,276.27099700864534,2.113671476940272,52.53726287262872
Venezuela,2021-04-05,2021-05-05,21G.Lambda,2021-12-04,30,True,0.010988360039096,2178.2580645161293,23.93548387096774,1186.3649193548383
France,2021-04-06,2021-10-12,21G.Lambda,2021-12-05,189,True,0.0164765848000304,12283.66773553082,202.39289309987203,124973.7211615426
Portugal,2021-04-06,2021-06-10,21G.Lambda,2021-12-05,65,True,0.0199232668406138,23.747158026233603,0.4731209660628773,436.77261246216455
Mexico,2021-04-09,2021-08-18,21G.Lambda,2021-12-08,131,True,0.0794583474107807,6323.586644148768,502.46174445294565,5480.633439080006
Denmark,2021-04-12,2021-08-11,21G.Lambda,2021-12-11,121,True,0.0077909014707002,11.50860674533934,0.0896624212179756,2081.6759808473303
Uruguay,2021-04-15,2021-04-15,21G.Lambda,2021-12-14,0,True,0.011028824465332,129.3380165289256,1.4264462809917355,882.3986197377502
El Salvador,2021-04-29,2021-08-02,21G.Lambda,2021-12-28,95,True,0.0302978353790943,4967.135371179039,150.4934497816594,187.08336950623985
Switzerland,2021-05-04,2021-08-16,21G.Lambda,2022-01-02,104,True,0.0145987470207327,87.98299881606381,1.284441541841143,510.488803649181
Dominican Republic,2021-05-10,2021-07-26,21G.Lambda,2022-01-08,77,True,0.0115715839285189,1100.4743935309973,12.73423180592992,963.2947811681992
Italy,2021-05-18,2021-07-27,21G.Lambda,2022-01-16,70,True,0.0295939048971964,211.5255182273052,6.2598660697490685,1676.1645204560702
Netherlands,2021-05-24,2021-07-11,21G.Lambda,2022-01-22,48,True,0.0102276037068476,358.3519417886454,3.6650816481935866,7363.0382653061215
Saint Kitts and Nevis,2021-05-31,2021-06-06,21G.Lambda,2022-01-29,6,True,0.0,41.5,0.0,2.499999999999999
Belgium,2021-06-20,2021-07-30,21G.Lambda,2022-02-18,40,True,0.0224421297839897,43.45146111171207,0.9751433295730246,1133.7763066202092
Costa Rica,2021-06-20,2021-09-01,21G.Lambda,2022-02-18,73,True,0.0118373505596111,1836.0019675356616,21.733398917855386,1456.379888930026
Poland,2021-06-27,2021-06-27,21G.Lambda,2022-02-25,0,True,0.0260376477876733,22.389945028885105,0.5829815026474773,882.3986197377502
Guatemala,2021-06-30,2021-07-31,21G.Lambda,2022-02-28,31,True,0.0280582060550797,759.239010989011,21.302884615384617,2367.1620234604115
Sweden,2021-07-04,2021-08-13,21G.Lambda,2022-03-04,40,True,0.0132036568130166,7.651661172789195,0.101029908174993,439.432229965157
Ireland,2021-07-06,2021-07-21,21G.Lambda,2022-03-06,15,True,0.0174543585540595,7.214376088290929,0.1259223069888634,856.7485294117641
Norway,2021-07-07,2021-07-07,21G.Lambda,2022-03-07,0,True,0.0060041938841703,1.010742194945298,0.0060686921053634,882.3986197377502
Japan,2021-07-20,2021-09-06,21G.Lambda,2022-03-20,48,True,0.0103348162790375,12.491123643056088,0.1290934679697264,16884.74285714286
Czech Republic,2021-08-30,2021-08-30,21G.Lambda,2022-04-30,0,True,0.0181078106238206,29.658605522090127,0.5370524121606105,882.3986197377502
France,2020-04-30,2021-10-12,20A.EU1,2020-12-29,530,False,0.0164765848000304,432161.7648773116,7120.5499663318615,192826.7352820812
Germany,2020-06-04,2021-10-19,20A.EU1,2021-02-02,502,False,0.0216018917049976,39843.174663505735,860.6879442643573,10231.64549149799
Spain,2020-06-20,2021-11-09,20A.EU1,2021-02-18,507,False,0.0174000448325694,184439.88917179455,3209.262340503363,11036.912348815757
Netherlands,2020-06-20,2021-05-18,20A.EU1,2021-02-18,332,False,0.0108321300685937,132152.1455283865,1431.4892292072088,26759.04333144197
Belgium,2020-07-17,2021-05-27,20A.EU1,2021-03-17,314,False,0.0235916490375096,5072.922269784117,119.6786017833135,3578.120154110181
UK,2020-07-18,2021-10-12,20A.EU1,2021-03-18,451,False,0.0167289974004039,2133756.2329626824,35695.60247432841,241436.99507251923
Switzerland,2020-07-22,2021-07-12,20A.EU1,2021-03-22,355,False,0.015268538394508,14754.531576870288,225.28013187442596,2378.658756504658
Ireland,2020-07-23,2021-05-05,20A.EU1,2021-03-23,286,False,0.0195748883853007,1668.6290791336264,32.66322798050785,983.43249991878
Norway,2020-07-28,2021-07-12,20A.EU1,2021-03-28,349,False,0.0059684929555287,869.3537529066443,5.18873175008577,420.3168100031138
Italy,2020-08-02,2021-10-14,20A.EU1,2021-04-02,438,False,0.0279125041164579,85757.51296038524,2393.7069335239457,12315.348586167476
Denmark,2020-08-03,2021-05-31,20A.EU1,2021-04-03,301,False,0.0089260067024841,30044.714124053025,268.17931964551826,3137.263772693081
Iceland,2020-08-13,2021-02-28,20A.EU1,2021-04-13,199,True,0.0047941808563398,757.5472201565985,3.631818380648266,24.80928598214955
Sweden,2020-08-14,2021-06-18,20A.EU1,2021-04-14,308,False,0.0134367658827477,13028.497898656484,175.06087606811835,3904.8653861328153
USA,2020-08-18,2021-04-26,20A.EU1,2021-04-18,251,False,0.0176393425429613,1859.1784098959072,32.794684820632135,129604.88139405484
Australia,2020-08-20,2021-03-07,20A.EU1,2021-04-20,199,True,0.0312951869448461,99.5588810048802,3.115713793067413,131.6071821795545
Slovenia,2020-08-21,2021-04-26,20A.EU1,2021-04-21,248,False,0.0177641757194828,400.3973159933592,7.11272827891533,1124.0230384764864
Latvia,2020-08-22,2021-07-06,20A.EU1,2021-04-22,318,False,0.0183806708835939,7109.544122317499,130.6781906447076,540.1711288223812
Greece,2020-08-27,2021-05-10,20A.EU1,2021-04-27,256,False,0.0304723223707351,3920.765357834453,119.47482592394216,1355.6531804248486
Austria,2020-08-28,2021-08-09,20A.EU1,2021-04-28,346,False,0.0162011779386676,3365.481138974734,54.52475878175942,2150.038853201708
Canada,2020-09-04,2021-03-31,20A.EU1,2021-05-05,208,True,0.0237809475837996,1743.920298652422,41.4720772125774,76012.20831799776
Taiwan,2020-09-06,2021-02-10,20A.EU1,2021-05-07,157,True,0.0096256684491978,6.164835164835165,0.0593406593406593,3.13921008155361
Lithuania,2020-09-07,2021-06-23,20A.EU1,2021-05-08,289,False,0.0156933284504857,9130.110428646103,143.28182174594878,1140.7693661534377
Estonia,2020-09-13,2021-05-08,20A.EU1,2021-05-14,237,True,0.0095675775213969,1020.235220822373,9.761179565277583,578.6822576072427
Luxembourg,2020-09-14,2021-04-23,20A.EU1,2021-05-15,221,True,0.011968427591013,962.833129677715,11.523598594776232,288.30822206659724
Tunisia,2020-09-15,2021-03-04,20A.EU1,2021-05-16,170,True,0.034399494150049,26182.555555555555,900.6666666666666,1474.600191998464
Cyprus,2020-09-16,2021-01-26,20A.EU1,2021-05-17,132,True,0.0061764705882352,1171.914893617021,7.238297872340426,242.3680486834454
Finland,2020-09-20,2021-05-23,20A.EU1,2021-05-21,245,False,0.0105741663305462,806.0090495356851,8.522873753715833,376.1739822620072
United Arab Emirates,2020-09-20,2021-02-06,20A.EU1,2021-05-21,139,True,0.0028262039195799,3460.6358301691403,9.780462547462893,1529.667317574512
New Zealand,2020-09-22,2021-01-04,20A.EU1,2021-05-23,104,True,0.0114364135407136,16.305211168229008,0.1864731377885294,6.952602114866266
Czech Republic,2020-09-24,2021-03-24,20A.EU1,2021-05-25,181,True,0.0169914766802779,577.7035453726439,9.816036319313184,7768.465895846748
South Korea,2020-09-29,2020-12-12,20A.EU1,2021-05-30,74,True,0.0135621755600243,22.156461944235115,0.3004898266767143,213.26617354196296
Malaysia,2020-10-01,2020-10-01,20A.EU1,2021-06-01,0,True,0.0118425635667014,0.800725142936829,0.0094826384046855,882.3986197377502
Japan,2020-10-02,2021-01-12,20A.EU1,2021-06-02,102,True,0.0139931089212347,9.40555670377041,0.1316129794207092,1913.9659645038007
Serbia,2020-10-02,2021-02-17,20A.EU1,2021-06-02,138,True,0.0100284416641069,6180.971014492754,61.98550724637681,3570.3825014522545
Thailand,2020-10-09,2021-01-30,20A.EU1,2021-06-09,113,True,0.0042889767726842,5.886229508196721,0.0252459016393442,92.57622162370144
Mauritius,2020-10-12,2020-11-26,20A.EU1,2021-06-12,45,True,0.02,1.36986301369863,0.0273972602739726,2.3391921060746217
Peru,2020-10-12,2021-02-28,20A.EU1,2021-06-12,139,True,0.092533744050555,348.99344251491084,32.293669884996866,2914.1196059565723
Singapore,2020-10-14,2021-02-07,20A.EU1,2021-06-14,116,True,0.0004857702809092,28.107976615529484,0.0136540196963157,14.75058820003297
Cameroon,2020-10-26,2020-10-26,20A.EU1,2021-06-26,0,True,0.0195475611434864,38.64007092198582,0.7553191489361702,882.3986197377502
Solomon Islands,2020-10-30,2020-11-01,20A.EU1,2021-06-30,2,True,0.0,3.555555555555556,0.0,0.0
Romania,2020-10-31,2021-08-04,20A.EU1,2021-07-01,277,False,0.0316407468020686,4238.02106439001,134.0941514401979,2953.37379575785
Portugal,2020-11-02,2021-08-10,20A.EU1,2021-07-03,281,False,0.0176735572199338,19216.17897147616,339.61823860087446,2658.403929439924
Croatia,2020-11-12,2021-04-23,20A.EU1,2021-07-13,162,True,0.0212773297954754,1605.4897096528307,34.16053403552537,1134.0994258511096
Philippines,2020-11-19,2021-01-09,20A.EU1,2021-07-20,51,True,0.0193455290996033,53.00683048184357,1.0254451815642458,1402.8601980705196
Equatorial Guinea,2020-11-24,2021-01-02,20A.EU1,2021-07-25,39,True,0.0162971385256774,31.88519637462236,0.5196374622356495,3.59718574108818
Nigeria,2020-11-25,2020-11-25,20A.EU1,2021-07-26,0,True,0.017498690217798,6.669828274760383,0.1167132587859424,882.3986197377502
Poland,2020-11-25,2021-07-20,20A.EU1,2021-07-26,237,True,0.0261032609035138,3091.911175386625,80.70896410160715,9790.06700302069
Slovakia,2020-11-30,2021-03-31,20A.EU1,2021-07-31,121,True,0.013729805785194,118.85340105358156,1.6318341133754486,5166.700962590169
Israel,2020-12-03,2021-03-09,20A.EU1,2021-08-03,96,True,0.0073404415894845,1549.8707033518513,11.376735369207674,5652.208710288241
Bulgaria,2020-12-11,2021-03-25,20A.EU1,2021-08-11,104,True,0.0389655687876825,259.7847963406665,10.12266235180633,1063.363228281153
Iraq,2020-12-14,2021-02-20,20A.EU1,2021-08-14,68,True,0.0199247837532907,3492.5569176882664,69.58844133099825,1046.3542930215565
North Macedonia,2020-12-17,2021-03-12,20A.EU1,2021-08-17,85,True,0.0295290654230848,699.2257194244604,20.64748201438849,350.3254021416106
Morocco,2020-12-17,2021-01-10,20A.EU1,2021-08-17,24,True,0.0171103921932592,2790.946255506608,47.754185022026434,1769.766923076922
Kenya,2020-12-19,2020-12-28,20A.EU1,2021-08-19,9,True,0.0173347778981581,24.45656050955414,0.4239490445859872,216.64242424242423
Jamaica,2020-12-21,2020-12-21,20A.EU1,2021-08-21,0,True,0.0232728456343071,8.192666666666666,0.1906666666666666,882.3986197377502
Mexico,2020-12-22,2020-12-22,20A.EU1,2021-08-22,0,True,0.0892802441076309,12.488346054080282,1.1149625842088566,882.3986197377502
India,2020-12-22,2021-02-21,20A.EU1,2021-08-22,61,True,0.0142092614382351,956.3391678840836,13.588873260089176,14296.50776862834
Vietnam,2020-12-24,2020-12-24,20A.EU1,2021-08-24,0,True,0.0244413407821229,0.2966645949865341,0.0072508804640563,882.3986197377502
Senegal,2020-12-30,2020-12-30,20A.EU1,2021-08-30,0,True,0.0212193190815518,20.570032573289904,0.4364820846905538,882.3986197377502
Turkey,2020-12-30,2021-05-25,20A.EU1,2021-08-30,146,True,0.0089597444740298,1662.7588381714825,14.897894311951294,22663.398454087303
Ukraine,2020-12-30,2020-12-30,20A.EU1,2021-08-30,0,True,0.0176974221826015,763.2034018426648,13.506732813607371,882.3986197377502
Suriname,2021-01-03,2021-01-03,20A.EU1,2021-09-03,0,True,0.019239793524167,2.0059617194854096,0.0385942893002824,882.3986197377502
Kosovo,2021-01-04,2021-01-05,20A.EU1,2021-09-04,1,True,0.0258918846616857,42.63380855397149,1.1038696537678208,367.9999999999999
Russia,2021-01-05,2021-02-26,20A.EU1,2021-09-05,52,True,0.0200921653247542,437.36653574234094,8.78764074365017,17808.25923238188
Lebanon,2021-01-05,2021-01-12,20A.EU1,2021-09-05,7,True,0.0075127341946172,191.3558178752108,1.4376053962900506,4522.119047619049
Ghana,2021-01-06,2021-01-06,20A.EU1,2021-09-06,0,True,0.0060723607888631,47.85565579458709,0.2905968077723803,882.3986197377502
Uruguay,2021-01-08,2021-04-10,20A.EU1,2021-09-08,92,True,0.0100014146272457,1168.4297520661155,11.68595041322314,1005.2673450508784
Guinea-Bissau,2021-01-11,2021-01-11,20A.EU1,2021-09-11,0,True,0.0181598062953995,12.267326732673268,0.2227722772277227,882.3986197377502
Brazil,2021-01-11,2021-02-02,20A.EU1,2021-09-11,22,True,0.0243758695118595,110.74810743173796,2.6995814154414504,52025.02667984189
Rwanda,2021-01-12,2021-01-12,20A.EU1,2021-09-12,0,True,0.0125628140703517,6.115550092194223,0.0768285187461585,882.3986197377502
Dominican Republic,2021-01-15,2021-01-15,20A.EU1,2021-09-15,0,True,0.0128698357931724,101.8700808625337,1.3110512129380054,882.3986197377502
Colombia,2021-01-17,2021-01-17,20A.EU1,2021-09-17,0,True,0.0254824296418018,70.66625934977412,1.8007479819299417,882.3986197377502
Angola,2021-01-20,2021-02-26,20A.EU1,2021-09-20,37,True,0.0242786261380606,24.145391102064558,0.5862169235242803,40.470729839150906
Monaco,2021-01-21,2021-01-21,20A.EU1,2021-09-21,0,True,0.0069930069930069,4.820224719101123,0.0337078651685393,882.3986197377502
Dominica,2021-01-22,2021-01-22,20A.EU1,2021-09-22,0,True,0.0,7.793103448275862,0.0,882.3986197377502
Bolivia,2021-01-28,2021-01-28,20A.EU1,2021-09-28,0,True,0.048527471693099,1261.8323353293413,61.23353293413174,882.3986197377502
Kazakhstan,2021-02-26,2021-02-26,20A.EU1,2021-10-27,0,True,0.0126739752874707,196.2764838467318,2.487603305785124,882.3986197377502
Bosnia and Herzegovina,2021-03-07,2021-03-07,20A.EU1,2021-11-05,0,True,0.038579324492853,97.56155507559396,3.763858891288697,882.3986197377502
Indonesia,2021-03-08,2021-03-08,20A.EU1,2021-11-06,0,True,0.027079324599944,70.18049298982639,1.900440350255605,882.3986197377502
Malta,2021-04-24,2021-04-24,20A.EU1,2021-12-23,0,True,0.0136654615410129,27.967532467532468,0.3821892393320965,882.3986197377502
Georgia,2021-05-12,2021-05-12,20A.EU1,2022-01-10,0,True,0.0133972026468917,204.56344221105527,2.7405778894472363,882.3986197377502
China,2019-10-22,2021-07-20,S.P681,2020-06-21,637,False,0.0423446794015145,875641.8404907975,37078.77300613497,3344.387785670881
Niger,2020-01-01,2021-01-09,S.P681,2020-08-31,374,False,0.03299293008641,224.64705882352945,7.411764705882353,6.735555079166603
USA,2020-03-12,2021-11-23,S.P681,2020-11-10,621,False,0.016072463022449,12798259.067463674,205699.54561353376,85583.58922362704
UK,2020-03-16,2021-11-27,S.P681,2020-11-14,621,False,0.0142799709259803,35979783.02681263,513790.2555459665,217811.52883863717
Netherlands,2020-03-27,2021-11-26,S.P681,2020-11-25,609,False,0.0075102575774702,2616114.901091463,19647.696759455117,22463.9735785545
